ID,m/z,RT,ID,Name,Grade,Formula,Sim1,Sim2,Adduct,MS2_ID,Match_Seed,Level,Score
4105,808.58417,22.502,HMDB0008627,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:1(9Z))""']",2,C46H82NO8P,0.46,0.36,-,59499,OSI00662,1,0.51
4105,808.58417,22.502,HMDB0008659,"['""PC(22:5(4Z', '7Z', '10Z', '13Z', '16Z)/16:0)""']",2,C46H82NO8P,0.5,0.36,-,59499,OSI00662,1,0.52
4105,808.58417,22.502,HMDB0008692,"['""PC(22:5(7Z', '10Z', '13Z', '16Z', '19Z)/16:0)""']",2,C46H82NO8P,0.5,0.36,-,59499,OSI00662,1,0.52
4105,808.58417,22.502,HMDB0007989,"['""PC(16:0/22:5(4Z', '7Z', '10Z', '13Z', '16Z))""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4105,808.58417,22.502,HMDB0007990,"['""PC(16:0/22:5(7Z', '10Z', '13Z', '16Z', '19Z))""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4105,808.58417,22.502,HMDB0008021,"['""PC(16:1(9Z)/22:4(7Z', '10Z', '13Z', '16Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008050,"['""PC(18:0/20:5(5Z', '8Z', '11Z', '14Z', '17Z))""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4105,808.58417,22.502,HMDB0008081,"['""PC(18:1(11Z)/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008082,"['""PC(18:1(11Z)/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008114,"['""PC(18:1(9Z)/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008115,"['""PC(18:1(9Z)/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008139,"['""PC(18:2(9Z', '12Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008146,"['""PC(18:2(9Z', '12Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008177,"['""PC(18:3(6Z', '9Z', '12Z)/20:2(11Z', '14Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008210,"['""PC(18:3(9Z', '12Z', '15Z)/20:2(11Z', '14Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008242,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:1(11Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008306,"['""PC(20:1(11Z)/18:4(6Z', '9Z', '12Z', '15Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008337,"['""PC(20:2(11Z', '14Z)/18:3(6Z', '9Z', '12Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008338,"['""PC(20:2(11Z', '14Z)/18:3(9Z', '12Z', '15Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008369,"['""PC(20:3(5Z', '8Z', '11Z)/18:2(9Z', '12Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008402,"['""PC(20:3(8Z', '11Z', '14Z)/18:2(9Z', '12Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008432,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:1(11Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008433,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:1(9Z))""']",1,C46H82NO8P,0.65,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008465,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:1(11Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008466,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:1(9Z))""']",1,C46H82NO8P,0.66,0.68,-,59499,OSI01447,2,0.67
4105,808.58417,22.502,HMDB0008497,"['""PC(20:5(5Z', '8Z', '11Z', '14Z', '17Z)/18:0)""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4105,808.58417,22.502,HMDB0008627,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:1(9Z))""']",1,C46H82NO8P,0.64,0.68,-,59499,OSI01447,2,0.66
4105,808.58417,22.502,HMDB0008659,"['""PC(22:5(4Z', '7Z', '10Z', '13Z', '16Z)/16:0)""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4105,808.58417,22.502,HMDB0008692,"['""PC(22:5(7Z', '10Z', '13Z', '16Z', '19Z)/16:0)""']",1,C46H82NO8P,0.68,0.68,-,59499,OSI01447,2,0.68
4106,808.65332,24.012,-,-,-,-,-,-,-,-1,-,-,-
4107,808.66272,24.183,-,-,-,-,-,-,-,59509,-,-,-
4108,809.08289,23.057,-,-,-,-,-,-,-,59512,-,-,-
4109,809.5849,23.008,-,-,-,-,-,-,-,59520,-,-,-
4110,809.58728,22.966,-,-,-,-,-,-,-,59520,-,-,-
4111,809.64948,23.713,-,-,-,-,-,-,-,59528,-,-,-
4112,809.65143,22.617,-,-,-,-,-,-,-,59527,-,-,-
4113,809.65173,22.62,-,-,-,-,-,-,-,59527,-,-,-
4114,809.82056,0.688,-,-,-,-,-,-,-,-1,-,-,-
4115,809.86066,28.937,-,-,-,-,-,-,-,-1,-,-,-
4116,810.09021,23.042,-,-,-,-,-,-,-,-1,-,-,-
4117,810.39594,0.795,-,-,-,-,-,-,-,-1,-,-,-
4118,810.59735,23.578,-,-,-,-,-,-,-,59552,-,-,-
4119,810.59955,22.751,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008112,"['""PC(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008113,"['""PC(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008145,"['""PC(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008176,"['""PC(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008209,"['""PC(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008241,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008273,"['""PC(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008304,"['""PC(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008305,"['""PC(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008336,"['""PC(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008367,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",2,C46H84NO8P,0.49,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008368,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",2,C46H84NO8P,0.49,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008400,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008401,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",2,C46H84NO8P,0.48,0.34,-,59543,OSI00662,1,0.5
4119,810.59955,22.751,HMDB0008431,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008464,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0008626,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",2,C46H84NO8P,0.5,0.34,-,59543,OSI00662,1,0.51
4119,810.59955,22.751,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H84NO8P,0.67,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008112,"['""PC(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H84NO8P,0.67,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008113,"['""PC(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008145,"['""PC(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008176,"['""PC(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008209,"['""PC(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008241,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008273,"['""PC(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008304,"['""PC(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008305,"['""PC(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008336,"['""PC(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008367,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",1,C46H84NO8P,0.67,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008368,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",1,C46H84NO8P,0.67,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008400,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008401,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",1,C46H84NO8P,0.66,0.62,-,59543,OSI01447,2,0.64
4119,810.59955,22.751,HMDB0008431,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008464,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4119,810.59955,22.751,HMDB0008626,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",1,C46H84NO8P,0.68,0.62,-,59543,OSI01447,2,0.65
4120,810.60077,23.127,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008112,"['""PC(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008113,"['""PC(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008145,"['""PC(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008176,"['""PC(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008209,"['""PC(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008241,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008273,"['""PC(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008304,"['""PC(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008305,"['""PC(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008336,"['""PC(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008367,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008368,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008400,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008401,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4120,810.60077,23.127,HMDB0008431,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008464,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0008626,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.51
4120,810.60077,23.127,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H84NO8P,0.67,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008112,"['""PC(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H84NO8P,0.67,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008113,"['""PC(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008145,"['""PC(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008176,"['""PC(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008209,"['""PC(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008241,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008273,"['""PC(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008304,"['""PC(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008305,"['""PC(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008336,"['""PC(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008367,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",1,C46H84NO8P,0.67,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008368,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",1,C46H84NO8P,0.67,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008400,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008401,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008431,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008464,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4120,810.60077,23.127,HMDB0008626,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4121,810.60107,23.031,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008112,"['""PC(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008113,"['""PC(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008145,"['""PC(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008176,"['""PC(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008209,"['""PC(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008241,"['""PC(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008273,"['""PC(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008304,"['""PC(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008305,"['""PC(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008336,"['""PC(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008367,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008368,"['""PC(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",2,C46H84NO8P,0.49,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008400,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008401,"['""PC(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",2,C46H84NO8P,0.48,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008431,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008464,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0008626,"['""PC(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",2,C46H84NO8P,0.5,0.29,-,59561,OSI00662,1,0.5
4121,810.60107,23.031,HMDB0007988,"['""PC(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4121,810.60107,23.031,HMDB0008048,"['""PC(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4121,810.60107,23.031,HMDB0008049,"['""PC(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C46H84NO8P,0.68,0.66,-,59561,OSI01447,2,0.67
4121,810.60107,23.031,HMDB0008079,"['""PC(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",1,C46H84NO8P,0.67,0.66,-,59561,OSI01447,2,0.66
4121,810.60107,23.031,HMDB0008080,"['""PC(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",1,C46H84NO8P,0.66,0.66,-,59561,OSI01447,2,0.66
