Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
1226,248.0098,0.63,249.0171,0.63
1227,248.05396,3.302,249.06123,3.302
1228,248.07996,13.589,249.08723,13.589
1229,248.09387,4.059,249.10115,4.059
1230,248.83777,0.727,249.84505,0.727
1231,248.86363,0.686,249.87091,0.686
1232,249.03221,9.149,250.03949,9.149
1233,249.037,11.21333333,250.0443,11.21333333
1234,249.05504,1.107,250.06232,1.107
1235,249.11066,6.866,250.11793,6.866
1236,249.1865,15.84666667,250.1938,15.84666667
1237,249.22212,15.637,250.2294,15.637
1238,249.94458,0.689,214.97518,0.689
1239,250.0962,3.846666667,251.1035,3.846666667
1240,250.12453,5.218,251.1318,5.218
1241,250.19246,13.676,251.19974,13.676
1242,251.0788,2.661666667,252.0861,2.661666667
1243,251.09708,3.359,252.10435,3.359
1244,251.14474,9.947,252.15202,9.947
1245,251.20163,15.593,252.20891,15.593
1246,251.23792,18.932,252.24519,18.932
1247,251.23805,16.275,252.24533,16.275
1248,251.46964,0.59,504.95382,0.59
1249,251.96162,0.923,252.9689,0.923
1250,251.96172,0.6,505.93798,0.6
1251,252.044,3.54,253.0513,3.54
1252,252.04657,0.764,253.05385,0.764
1253,252.08765,3.879,253.09492,3.879
1254,252.08768,3.306,253.09495,3.306
1255,252.13521,5.452,253.14248,5.452
1256,252.13669,10.368,253.14396,10.368
1257,252.79488,0.72,253.80215,0.72
1258,252.94737,0.759,253.95465,0.759
1259,253.0503,8.868333333,254.0576,8.868333333
1260,253.0511,12.36666667,254.0584,12.36666667
1261,253.08534,3.226,254.09262,3.226
1262,253.14458,10.614,254.15185,10.614
1263,253.17841,15.119,254.18568,15.119
1264,253.21716,16.216,254.22444,16.216
1265,253.21729,16.35,254.22456,16.35
1266,253.25368,19.045,254.26095,19.045
1267,254.00787,1.099,255.01515,1.099
1268,254.00787,1.107,273.02571,1.107
1269,254.0733,11.47833333,255.0806,11.47833333
1270,254.08063,3.23,255.0879,3.23
1271,254.249,19.54,255.2563,19.54
1272,254.85889,0.755,255.86616,0.755
1273,254.99097,0.654,97.98856,0.654
1274,255.05495,6.909,256.06222,6.909
1275,255.0659,10.89,256.0732,10.89
1276,255.0874,5.44,256.0947,5.44
1277,255.12125,13.248,256.12852,13.248
1278,255.13503,5.774,256.1423,5.774
1279,255.15833,16.901,256.1656,16.901
1280,255.16017,13.254,256.16745,13.254
1281,255.16046,17.101,256.16774,17.101
1282,255.19653,12.94,256.20381,12.94
1283,255.20781,12.292,256.21509,12.292
1284,255.20784,13.412,256.21512,13.412
1285,255.23285,17.202,256.24013,17.202
1286,255.23288,16.899,256.24016,16.899
1287,255.23288,18.402,256.24016,18.402
1288,255.2336,17.95833333,256.2409,17.95833333
1289,255.30576,16.91,256.31303,16.91
1290,255.95036,0.754,256.95764,0.754
1291,255.98161,0.795,256.98889,0.795
1292,256.05942,0.835,257.06669,0.835
1293,256.1918,11.928,257.19908,11.928
1294,256.19186,14.214,257.19914,14.214
1295,256.19189,11.029,257.19917,11.029
1296,256.85098,18.593,257.85826,18.593
1297,256.85101,0.743,257.85829,0.743
1298,256.89285,0.585,257.90013,0.585
1299,256.92688,22.969,257.93416,22.969
1300,256.92691,0.839,257.93419,0.839
1301,256.96323,0.771,275.98107,0.771
1302,257.0774,2.745,258.0847,2.745
1303,257.07794,3.221,258.08522,3.221
1304,257.17575,13.22,258.18303,13.22
1305,257.17587,9.344,258.18315,9.344
1306,257.2121,15.022,258.21937,15.022
1307,257.21216,15.483,258.21943,15.483
1308,257.21225,13.591,258.21953,13.591
1309,257.3291,16.884,258.33638,16.884
1310,258.01498,1.103,259.02226,1.103
1311,258.01498,1.112,221.06638,1.112
1312,258.038,0.61,259.0453,0.61
1313,258.07468,5.647,259.08195,5.647
1314,258.0748,0.869,223.1054,0.869
1315,258.07501,0.857,259.08229,0.857
1316,258.14572,3.273,259.153,3.273
1317,258.15326,14.385,259.16054,14.385
1318,258.25146,16.88,259.25874,16.88
1319,258.98227,0.864,259.98955,0.864
1320,258.98236,0.752,259.98964,0.752
1321,258.99652,0.757,260.0038,0.757
1322,258.99664,0.757,224.02724,0.757
1323,259.022,0.511666667,260.0293,0.511666667
1324,259.022,0.511666667,260.0293,0.511666667
1325,259.02222,0.652,260.02949,0.652
1326,259.02225,0.654,214.02404,0.654
1327,259.03998,4.136,260.04725,4.136
1328,259.07584,3.106,260.08311,3.106
1329,259.09106,0.769,260.09834,0.769
1330,259.1185,8.67,260.1258,8.67
1331,259.1288,1.646666667,260.1361,1.646666667
1332,259.12979,1.106,260.13707,1.106
1333,259.25485,16.882,260.26213,16.882
1334,259.45837,0.594,260.46565,0.594
1335,259.95023,0.6,260.9575,0.6
1336,259.9917,0.77,223.04309,0.77
1337,260.00708,1.107,261.01436,1.107
1338,260.0325,0.578333333,261.0398,0.578333333
1339,260.0489,13.33666667,261.0562,13.33666667
1340,260.0721,9.125,261.0794,9.125
1341,260.1392,7.898333333,261.1465,7.898333333
1342,260.15015,22.879,261.15742,22.879
1343,260.15024,4.056,261.15751,4.056
1344,260.89224,0.677,225.92284,0.677
1345,260.99786,0.75,262.00514,0.75
1346,261.03299,6.932,262.04027,6.932
1347,261.0412,4.131,262.04848,4.131
1348,261.07193,6.917,262.07921,6.917
1349,261.0726,0.633,262.07988,0.633
1350,261.07272,0.631,131.04,0.631
1351,261.1229,6.79,262.1302,6.79
1352,261.13412,3.245,262.1414,3.245
1353,261.13425,22.827,262.14152,22.827
1354,261.18976,6.918,280.2076,6.918
1355,262.05457,3.368,263.06184,3.368
1356,262.87195,0.767,263.87922,0.767
1357,262.90039,0.738,263.90767,0.738
1358,262.90356,0.963,263.91084,0.963
1359,263.0246,1.276666667,264.0319,1.276666667
1360,263.03818,0.782,150.05259,0.782
1361,263.10364,4.433,264.11091,4.433
1362,263.1047,4.323333333,264.112,4.323333333
1363,263.1271,7.023333333,264.1344,7.023333333
1364,263.1287,7.065,264.136,7.065
1365,263.14001,7.688,264.14729,7.688
1366,263.16519,14.18,264.17247,14.18
1367,263.47534,0.829,528.96524,0.829
1368,264.07138,4.054,265.07866,4.054
1369,264.0809,14.02166667,265.0882,14.02166667
1370,264.08292,5.084,265.09019,5.084
1371,264.1088,0.855,205.09494,0.855
1372,264.15765,9.928,265.16493,9.928
1373,264.81174,0.73,265.81901,0.73
1374,264.90833,0.854,265.9156,0.854
1375,264.94739,0.855,265.95466,0.855
1376,265.0311,14.03,266.0384,14.03
1377,265.04407,1.115,266.05134,1.115
1378,265.04407,1.448,266.05134,1.448
1379,265.05682,4.178,266.0641,4.178
1380,265.0951,4.053333333,266.1024,4.053333333
1381,265.10422,5.083,266.11149,5.083
1382,265.11917,5.321,266.12645,5.321
1383,265.1222,14.45166667,266.1295,14.45166667
1384,265.14786,14.956,266.15513,14.956
1385,265.21719,16.145,284.23503,16.145
1386,265.21722,16.141,266.2245,16.141
1387,265.25372,18.971,266.261,18.971
1388,266.00464,0.674,267.01192,0.674
1389,266.04749,1.446,267.05476,1.446
1390,266.07248,4.055,267.07976,4.055
1391,266.0905,1.83,267.0978,1.83
1392,266.0908,2.83,267.0981,2.83
1393,266.10156,7.41,267.10884,7.41
1394,266.24878,18.006,267.25606,18.006
1395,266.80386,0.708,267.81114,0.708
1396,266.95807,0.616,267.96535,0.616
1397,266.96747,0.649,267.97474,0.649
1398,266.96759,0.653,230.01899,0.653
1399,267.0481,0.646666667,268.0554,0.646666667
1400,267.0481,0.738333333,268.0554,0.738333333
1401,267.07343,2.714,268.0807,2.714
1402,267.0736,0.738333333,268.0809,0.738333333
1403,267.08597,3.194,268.09324,3.194
1404,267.09613,1.053,268.10341,1.053
1405,267.12775,0.864,208.11389,0.864
1406,267.1382,14.29333333,268.1455,14.29333333
1407,267.14615,4.135,268.15343,4.135
1408,267.16,13.262,208.14615,13.262
1409,267.16003,10.055,268.16731,10.055
1410,267.23285,16.975,268.24013,16.975
1411,267.23294,16.731,268.24022,16.731
1412,267.23294,16.884,268.24022,16.884
1413,267.26938,19.467,268.27666,19.467
1414,268.13507,4.767,269.14235,4.767
1415,268.20294,5.654,269.21022,5.654
1416,268.26462,18.764,269.27189,18.764
1417,268.80576,0.731,269.81303,0.731
1418,268.92117,0.752,269.92845,0.752
1419,268.92447,0.868,269.93175,0.868
1420,269.0446,10.18166667,270.0519,10.18166667
1421,269.0454,9.433333333,270.0527,9.433333333
1422,269.0545,0.851,234.0851,0.851
1423,269.05457,0.853,232.10596,0.853
1424,269.0546,0.855,270.06187,0.855
1425,269.08789,0.766,270.09517,0.766
1426,269.13928,10.53,270.14656,10.53
1427,269.1552,14.65666667,270.1625,14.65666667
1428,269.21213,13.945,270.2194,13.945
1429,269.21216,13.782,270.21943,13.782
1430,269.21216,14.25,270.21943,14.25
1431,269.21216,15.574,270.21943,15.574
1432,269.21222,14.076,270.2195,14.076
1433,269.21222,14.484,270.2195,14.484
1434,269.21222,14.778,270.2195,14.778
1435,269.21222,15.11,270.2195,15.11
1436,269.2471,18.55,270.2544,18.55
1437,269.2482,18.44833333,270.2555,18.44833333
1438,269.24854,17.238,270.25581,17.238
1439,269.24854,17.369,270.25581,17.369
1440,269.2489,18.3,270.2562,18.3
1441,269.96426,0.796,270.97154,0.796
1442,270.02542,5.362,271.0327,5.362
1443,270.07486,1.11,271.08214,1.11
1444,270.08835,4.013,271.09563,4.013
1445,270.1138,11.88833333,271.1211,11.88833333
1446,270.11685,8.987,271.12413,8.987
1447,270.20743,12,271.2147,12
1448,270.83264,0.754,271.83992,0.754
1449,270.84549,0.687,235.87609,0.687
1450,270.94238,0.78,271.94966,0.78
1451,271.0569,8.471666667,272.0642,8.471666667
1452,271.0618,8.681666667,272.0691,8.681666667
1453,271.07581,4.679,272.08308,4.679
1454,271.0813,2.25,272.0886,2.25
1455,271.1041,0.556666667,290.1225,0.556666667
1456,271.10962,4.068,272.1169,4.068
1457,271.1713,14.14,272.1786,14.14
1458,271.19144,10.404,272.19871,10.404
1459,271.22775,14.23,272.23503,14.23
1460,271.22787,16.282,272.23515,16.282
1461,271.22791,15.297,272.23518,15.297
1462,271.22791,15.679,272.23518,15.679
1463,271.22791,16.078,272.23518,16.078
1464,271.46417,0.812,272.47145,0.812
1465,271.92407,0.757,272.93135,0.757
1466,271.9379,0.777,272.94517,0.777
1467,272.0479,12.36,273.0552,12.36
1468,272.08875,0.809,273.09602,0.809
1469,272.08884,0.805,136.54806,0.805
1470,272.12515,1.109,273.13243,1.109
1471,272.18661,10.522,273.19389,10.522
1472,272.18661,10.677,273.19389,10.677
1473,272.18665,10.005,273.19392,10.005
1474,272.82504,0.744,273.83232,0.744
1475,272.92169,0.856,273.92897,0.856
1476,272.99194,0.605,213.97809,0.605
1477,273.00159,0.606,274.00886,0.606
1478,273.09204,13.1,274.09932,13.1
1479,273.09207,14.269,274.09935,14.269
1480,273.0921,13.531,274.09938,13.531
1481,273.0921,15.243,274.09938,15.243
1482,273.12735,14.906,274.13463,14.906
1483,273.12784,7.499,274.13511,7.499
1484,273.26266,13.25,274.26994,13.25
1485,273.98248,0.817,237.03388,0.817
1486,274.02866,0.768,275.03593,0.768
1487,274.11176,5.376,275.11903,5.376
1488,274.1199,5.128333333,275.1272,5.128333333
1489,274.24667,14.319,275.25395,14.319
1490,274.28024,17.348,275.28752,17.348
1491,274.88715,0.68,275.89442,0.68
1492,274.89874,18.593,275.90602,18.593
1493,274.92932,0.763,293.94716,0.763
1494,275.016,0.546666667,276.0233,0.546666667
1495,275.017,0.485,276.0243,0.485
1496,275.01715,0.612,276.02443,0.612
1497,275.0485,4.49,276.0558,4.49
1498,275.05392,0.789,276.0612,0.789
1499,275.05392,0.79,240.08452,0.79
1500,275.08832,0.63,276.09559,0.63
1501,275.08832,0.641,138.0478,0.641
1502,275.1037,5.141,276.11098,5.141
1503,275.10373,5.644,276.11101,5.644
1504,275.20163,15.469,276.20891,15.469
1505,275.20169,15.39,276.20897,15.39
1506,276.07721,0.761,277.08449,0.761
1507,276.17172,10.666,277.179,10.666
1508,277.01755,8.094,278.02482,8.094
1509,277.03275,0.774,278.04002,0.774
1510,277.1443,13.84166667,278.1516,13.84166667
1511,277.1445,13.137,278.15178,13.137
1512,277.18079,15.016,278.18806,15.016
1513,277.21713,16.097,278.22441,16.097
1514,277.21722,16.215,278.2245,16.215
1515,277.9111,0.71,278.91838,0.71
1516,278.0433,1.108,279.05058,1.108
1517,278.11447,4.112,279.12175,4.112
1518,278.11453,4.544,279.12181,4.544
1519,278.16046,9.035,279.16774,9.035
1520,278.2489,17.887,279.25618,17.887
1521,278.2489,17.969,279.25618,17.969
1522,278.65741,16.603,279.66469,16.603
1523,278.84576,0.768,279.85304,0.768
1524,278.87405,0.738,279.88133,0.738
1525,278.87756,0.758,279.88484,0.758
1526,279.03882,1.572,280.04609,1.572
1527,279.08069,7.335,280.08797,7.335
1528,279.0985,1.683333333,280.1058,1.683333333
1529,279.14551,16.76,280.15278,16.76
1530,279.146,16.805,280.15327,16.805
1531,279.14752,16.629,280.1548,16.629
1532,279.17126,14.007,280.17854,14.007
1533,279.20755,11.631,280.21483,11.631
1534,279.23273,16.622,280.24,16.622
1535,279.23273,17.007,280.24,17.007
1536,279.23279,16.748,280.24006,16.748
1537,279.2333,17.62166667,280.2406,17.62166667
1538,279.30582,16.621,280.31309,16.621
1539,279.32202,16.619,280.3293,16.619
1540,279.46127,0.605,280.46855,0.605
1541,279.87085,17.191,280.87813,17.191
1542,279.8754,17.183,280.88267,17.183
1543,279.91718,0.752,280.92445,0.752
1544,280.02634,0.948,281.03361,0.948
1545,280.0584,13.09333333,281.0657,13.09333333
1546,280.076,9.811666667,281.0833,9.811666667
1547,280.1047,5.621666667,281.112,5.621666667
1548,280.1069,5.526666667,281.1142,5.526666667
1549,280.20279,13.46,281.21007,13.46
1550,280.2645,18.392,281.27177,18.392
1551,280.78568,0.729,281.79295,0.729
1552,280.88223,0.853,281.88951,0.853
1553,280.97882,0.751,281.9861,0.751
1554,281.01309,0.86,282.02037,0.86
1555,281.05444,1.097,246.08504,1.097
1556,281.1005,3.628333333,282.1078,3.628333333
1557,281.10754,3.368,282.11482,3.368
1558,281.153,15.055,282.1603,15.055
1559,281.16235,17.165,282.16963,17.165
1560,281.16541,17.226,282.17268,17.226
1561,281.19073,17.181,282.19801,17.181
1562,281.2483,18.25166667,282.2556,18.25166667
1563,281.24847,17.173,282.25575,17.173
1564,281.24847,17.431,282.25575,17.431
1565,281.2495,18.35166667,282.2568,18.35166667
1566,281.97437,1.126,282.98164,1.126
1567,282.00845,0.818,283.01573,0.818
1568,282.02014,0.767,566.05484,0.767
1569,282.02029,0.767,283.02757,0.767
1570,282.0851,2.72,283.0924,2.72
1571,282.1052,9.345,283.1125,9.345
1572,282.28015,18.908,283.28743,18.908
1573,282.63141,17.152,283.63869,17.152
1574,282.7778,0.715,283.78508,0.715
1575,282.78256,0.73,283.78984,0.73
1576,282.86511,22.863,283.87239,22.863
1577,282.95291,0.608,283.96019,0.608
1578,282.96246,0.632,283.96974,0.632
1579,283.0067,4.57,284.014,4.57
1580,283.05487,4.184,284.06215,4.184
1581,283.06042,3.425,284.0677,3.425
1582,283.0697,1.163333333,284.077,1.163333333
1583,283.11041,13.325,284.11769,13.325
1584,283.13727,14.589,284.14454,14.589
1585,283.15262,15.115,284.1599,15.115
1586,283.1637,1.704,284.17097,1.704
1587,283.17722,17.752,284.18449,17.752
1588,283.19144,15.115,284.19871,15.115
1589,283.22778,13.195,284.23506,13.195
1590,283.23898,14.252,284.24626,14.252
1591,283.23901,15.11,284.24629,15.11
1592,283.2632,18.95833333,568.541,18.95833333
1593,283.2634,18.92833333,284.2707,18.92833333
1594,283.2641,17.757,284.27138,17.757
1595,283.26413,18.168,284.27141,18.168
1596,283.26422,19.069,284.2715,19.069
1597,283.34879,17.794,284.35606,17.794
1598,283.94501,0.687,284.95228,0.687
1599,284.0883,4.17,285.0956,4.17
1600,284.09879,0.753,285.10606,0.753
1601,284.18674,10.935,285.19401,10.935
1602,284.22305,15.624,285.23033,15.624
1603,284.88223,0.744,303.90007,0.744
1604,285.02023,0.777,286.02751,0.777
1605,285.04,10.56,286.0473,10.56
1606,285.07257,0.614,286.07985,0.614
1607,285.0765,15.12,286.0838,15.12
1608,285.0989,4.705,286.1062,4.705
1609,285.12595,12.074,286.13322,12.074
1610,285.12613,13.669,286.13341,13.669
1611,285.13428,11.791,286.14155,11.791
1612,285.13437,11.5,286.14165,11.5
1613,285.1839,14.43,286.1912,14.43
1614,285.2014,11.81166667,286.2087,11.81166667
1615,285.21826,13.096,286.22554,13.096
1616,285.21832,13.851,286.2256,13.851
1617,285.24258,16.591,286.24986,16.591
1618,285.93805,0.781,286.94533,0.781
1619,285.98978,0.772,286.99705,0.772
1620,286.09064,0.862,287.09791,0.862
1621,286.1451,8.59,287.1524,8.59
1622,286.1825,1.658,287.18977,1.658
1623,286.20233,11.653,287.20961,11.653
1624,286.20236,11.772,287.20964,11.772
1625,286.2829,17.742,287.29017,17.742
1626,286.81934,0.691,287.82661,0.691
1627,286.81934,0.692,251.84993,0.692
1628,286.89053,0.767,287.89781,0.767
1629,286.91666,0.863,249.96805,0.863
1630,286.92224,0.942,287.92952,0.942
1631,286.96381,0.689,287.97108,0.689
1632,287.0383,13.295,288.0456,13.295
1633,287.0521,0.666666667,288.0594,0.666666667
1634,287.05225,0.772,288.05952,0.772
1635,287.056,5.98,288.0633,5.98
1636,287.0561,7.725,288.0634,7.725
1637,287.08609,5.072,288.09337,5.072
1638,287.1653,10.98,288.1726,10.98
1639,287.19131,1.106,288.19859,1.106
1640,287.2002,15.71833333,288.2075,15.71833333
1641,287.22278,14.41,288.23005,14.41
1642,287.28622,17.742,288.2935,17.742
1643,287.89374,0.865,288.90101,0.865
1644,287.93036,0.742,288.93764,0.742
1645,287.98352,1.102,288.9908,1.102
1646,287.98663,0.677,288.99391,0.677
1647,288.06012,4.147,289.0674,4.147
1648,288.06601,0.813,289.07329,0.813
1649,288.0759,0.751,289.08317,0.751
1650,288.0864,4.01,289.09367,4.01
1651,288.12015,0.853,144.56371,0.853
1652,288.79907,0.746,289.80635,0.746
1653,288.83029,0.744,289.83757,0.744
1654,288.89554,0.853,289.90281,0.853
1655,288.98697,0.613,289.99425,0.613
1656,288.99191,0.855,289.99919,0.855
1657,289.00977,0.62,290.01704,0.62
1658,289.0317,0.52,290.039,0.52
1659,289.06744,0.607,290.07472,0.607
1660,289.06769,0.608,145.03748,0.608
1661,289.06946,0.836,290.07673,0.836
1662,289.0712,6.55,290.0785,6.55
1663,289.0726,5.301666667,290.0799,5.301666667
1664,289.0836,2.066666667,290.0909,2.066666667
1665,289.08688,9.537,290.09416,9.537
1666,289.08691,7.464,290.09419,7.464
1667,289.08707,13.438,290.09434,13.438
1668,289.0875,13.57,290.0948,13.57
1669,289.10156,5.476,290.10884,5.476
1670,289.10156,8.717,290.10884,8.717
1671,289.10162,9.998,290.1089,9.998
1672,289.1098,0.86,290.11708,0.86
1673,289.1574,7.688333333,290.1647,7.688333333
1674,289.98691,0.773,309.00475,0.773
1675,290.18735,10.856,291.19462,10.856
1676,290.21255,14.106,291.21983,14.106
1677,290.90332,0.762,309.92116,0.762
1678,290.90332,0.763,291.9106,0.763
1679,290.96753,0.6,291.97481,0.6
1680,291.16727,3.232,292.17454,3.232
1681,291.20779,12.499,292.21507,12.499
1682,291.92694,0.742,292.93422,0.742
1683,292.0722,0.758,293.07948,0.758
1684,292.17627,9.667,293.18355,9.667
1685,292.19162,13.262,293.1989,13.262
1686,292.22809,17.886,293.23537,17.886
1687,292.22815,17.885,311.24599,17.885
1688,292.78723,0.73,293.79451,0.73
1689,292.8931,18.597,293.90037,18.597
1690,292.92334,0.655,293.93062,0.655
1691,292.93988,0.763,257.97048,0.763
1692,292.96301,0.857,293.97029,0.857
1693,293.05435,3.219,294.06163,3.219
1694,293.0716,6.82,294.0789,6.82
1695,293.07785,3.213,294.08513,3.213
1696,293.09155,4.034,294.09883,4.034
1697,293.1142,2.968,294.12147,2.968
1698,293.17584,11.741,294.18312,11.741
1699,293.17584,11.944,248.17764,11.944
1700,293.1764,12.2,294.1837,12.2
1701,293.17914,16.144,294.18641,16.144
1702,293.18704,10.67,294.19432,10.67
1703,293.211,15.30666667,294.2183,15.30666667
1704,293.21219,14.438,294.21947,14.438
1705,293.21225,14.603,294.21953,14.603
1706,293.21606,6.914,294.22334,6.914
1707,293.24869,17.082,294.25596,17.082
1708,293.92407,0.739,294.93135,0.739
1709,294.0083,12.29666667,295.0156,12.29666667
1710,294.0877,12.75333333,295.095,12.75333333
1711,294.0966,5.24,295.1039,5.24
1712,294.24371,15.811,295.25099,15.811
1713,294.785,0.736,295.79228,0.736
1714,294.90359,0.783,295.91087,0.783
1715,294.90366,0.867,295.91093,0.867
1716,294.97351,0.74,295.98079,0.74
1717,295.10233,0.806,296.1096,0.806
1718,295.155,11.601,296.16228,11.601
1719,295.1711,14.30333333,296.1784,14.30333333
1720,295.20261,10.318,296.20988,10.318
1721,295.2276,14.943,296.23488,14.943
1722,295.22766,14.562,296.23494,14.562
1723,295.22766,14.722,296.23494,14.722
1724,295.22772,15.053,296.235,15.053
1725,295.22775,16.053,296.23503,16.053
1726,295.22781,14.411,296.23509,14.411
1727,295.263,18.68833333,296.2703,18.68833333
1728,295.26413,17.582,296.27141,17.582
1729,296.0033,0.798,297.01057,0.798
1730,296.06375,0.848,297.07103,0.848
1731,296.09988,3.733,297.10716,3.733
1732,296.1348,0.923,297.14207,0.923
1733,296.25934,16.321,297.26662,16.321
1734,296.29568,19.099,297.30296,19.099
1735,296.29581,19.456,297.30308,19.456
1736,296.84335,18.59,297.85063,18.59
1737,296.84341,0.75,297.85069,0.75
1738,296.84341,0.871,297.85069,0.871
1739,296.91931,22.949,297.92659,22.949
1740,296.98682,0.859,260.03821,0.859
1741,297.15292,15.189,298.1602,15.189
1742,297.15292,15.269,298.1602,15.269
1743,297.1614,12.30666667,298.1687,12.30666667
1744,297.17068,8.714,298.17796,8.714
1745,297.24332,14.878,298.25059,14.878
1746,297.24332,15.241,298.25059,15.241
1747,297.24332,15.633,298.25059,15.633
1748,297.24344,15.07,298.25072,15.07
1749,297.24344,15.157,298.25072,15.157
1750,297.24344,16.438,298.25072,16.438
1751,297.24344,16.65,298.25072,16.65
1752,297.27975,18.124,298.28703,18.124
1753,297.27985,17.665,298.28712,17.665
1754,297.88309,0.726,298.89036,0.726
1755,297.98206,0.825,261.03345,0.825
1756,298.0667,14.86333333,299.074,14.86333333
1757,298.06726,5.65,299.07454,5.65
1758,298.0798,2.443333333,299.0871,2.443333333
1759,298.11444,0.774,299.12172,0.774
1760,298.27505,18.081,299.28233,18.081
1761,298.27512,17.864,299.28239,17.864
1762,298.75168,0.716,299.75896,0.716
1763,299.0325,4.179,300.03978,4.179
1764,299.0564,12.54333333,300.0637,12.54333333
1765,299.0606,6.11,300.0679,6.11
1766,299.1665,12.25833333,300.1738,12.25833333
1767,299.20166,15.472,300.20894,15.472
1768,299.259,16.744,300.26628,16.744
1769,299.259,17.203,300.26628,17.203
1770,299.25903,16.443,300.26631,16.443
1771,299.25906,17.05,300.26634,17.05
1772,299.25909,15.486,300.26637,15.486
1773,299.25919,18.361,300.26646,18.361
1774,299.91879,0.701,300.92607,0.701
1775,299.96902,0.769,300.9763,0.769
1776,300.00092,0.677,301.00819,0.677
1777,300.00864,0.84,301.01591,0.84
1778,300.02527,1.109,301.03255,1.109
1779,300.1596,9.651666667,301.1669,9.651666667
1780,300.16,13.25166667,301.1673,13.25166667
1781,300.2905,19.725,301.2978,19.725
1782,300.29877,18.118,301.30604,18.118
1783,300.85617,0.742,301.86345,0.742
1784,300.953,0.772,301.96028,0.772
1785,300.998,3.411666667,302.0053,3.411666667
1786,301.0328,3.185,302.0401,3.185
1787,301.071,9.47,302.0783,9.47
1788,301.12085,10.669,302.12813,10.669
1789,301.12103,11.574,302.12831,11.574
1790,301.15894,13.497,302.16621,13.497
1791,301.15903,10.066,302.1663,10.066
1792,301.1618,1.62,302.16908,1.62
1793,301.2165,17.18833333,302.2238,17.18833333
1794,301.27472,18.571,302.282,18.571
1795,301.29385,15.115,302.30113,15.115
1796,301.89059,0.738,302.89787,0.738
1797,302.05154,0.564,303.05882,0.564
1798,302.06598,4.093,267.09658,4.093
1799,302.06598,4.094,303.07326,4.094
1800,302.13568,1.108,243.12183,1.108
1801,302.1406,7.953333333,303.1479,7.953333333
1802,302.5336,0.77,303.54088,0.77
1803,302.86447,0.767,303.87175,0.767
1804,302.9638,0.765,303.9711,0.765
1805,303.0394,2.503333333,304.0467,2.503333333
1806,303.05508,0.769,304.06236,0.769
1807,303.08322,0.607,244.06937,0.607
1808,303.08322,0.61,152.04525,0.61
1809,303.08328,0.609,304.09056,0.609
1810,303.1343,10.265,304.1416,10.265
1811,303.1948,11.785,304.2021,11.785
1812,303.1948,11.785,304.2021,11.785
1813,303.1953,13.37666667,304.2026,13.37666667
1814,303.1958,14.08666667,304.2031,14.08666667
1815,303.197,12.46333333,304.2043,12.46333333
1816,303.21753,11.725,304.22481,11.725
1817,303.2326,17.76166667,304.2399,17.76166667
1818,303.23267,16.683,304.23994,16.683
1819,303.95596,0.766,304.96324,0.766
1820,304.01157,3.368,305.01884,3.368
1821,304.07095,0.768,305.07823,0.768
1822,304.07852,3.763,305.0858,3.763
1823,304.85654,18.595,305.86381,18.595
1824,304.85669,0.76,305.86397,0.76
1825,304.85672,0.76,323.87456,0.76
1826,304.92014,1.024,305.92741,1.024
1827,305.0656,3.66,306.0729,3.66
1828,305.08185,12.355,306.08912,12.355
1829,305.2484,18.335,306.2557,18.335
1830,305.2488,18.13666667,306.2561,18.13666667
1831,305.45975,0.762,306.46702,0.762
1832,306.0505,0.553333333,307.0578,0.553333333
1833,306.05777,1.525,307.06505,1.525
1834,306.07651,0.806,307.08378,0.806
1835,306.09079,4.057,307.09807,4.057
1836,306.13062,8.339,307.13789,8.339
1837,306.15567,4.762,307.16295,4.762
1838,306.2074,14.104,307.21467,14.104
1839,306.20746,10.538,307.21474,10.538
1840,306.20746,13.989,307.21474,13.989
1841,306.2083,15.56166667,307.2156,15.56166667
1842,306.2439,16.471,307.25117,16.471
1843,306.79636,0.726,307.80363,0.726
1844,307.00259,0.772,308.00987,0.772
1845,307.11203,5.367,308.11931,5.367
1846,307.11206,8.348,308.11934,8.348
1847,307.11215,4.405,308.11943,4.405
1848,307.11215,4.848,308.11943,4.848
1849,307.11386,0.818,272.14446,0.818
1850,307.1455,11.11833333,308.1528,11.11833333
1851,307.155,8.876,308.16228,8.876
1852,307.19144,13.595,308.19871,13.595
1853,307.20261,10.941,308.20988,10.941
1854,307.20261,11.408,308.20988,11.408
1855,307.26419,17.466,308.27147,17.466
1856,307.2658,18.58,308.2731,18.58
1857,308.00513,0.65,309.0124,0.65
1858,308.01266,1.108,309.01994,1.108
1859,308.0702,9.631666667,309.0775,9.631666667
1860,308.09857,0.794,309.10585,0.794
1861,308.09866,0.793,327.1165,0.793
1862,308.1001,0.658333333,309.1074,0.658333333
1863,308.19788,9.205,309.20515,9.205
1864,308.29581,19.042,309.30308,19.042
1865,308.91382,0.763,131.95781,0.763
1866,308.97809,0.596,154.99268,0.596
1867,308.97815,0.599,309.98543,0.599
1868,308.9794,0.526666667,309.9867,0.526666667
1869,309.04276,3.199,310.05003,3.199
1870,309.0649,4.41,310.0722,4.41
1871,309.0653,5.15,310.0726,5.15
1872,309.17065,10.958,310.17793,10.958
1873,309.17072,12.122,310.17799,12.122
1874,309.17401,15.506,310.18129,15.506
1875,309.2182,11.368,310.22548,11.368
1876,309.241,16.901,310.24827,16.901
1877,309.27991,17.931,310.28718,17.931
